HUMAPA4R-NEG-2761	N	N	0.4503807714	0.0001862925068	0.549432936
HUMAPB13-NEG-1	N	N	7.772552894e-05	0.0003037537531	0.9996185207
HUMAPOA4A-ACCEPTOR-1382	IE	IE	0.001027333703	0.9722845573	0.02668810904
HUMAPOA4C-NEG-2761	N	N	0.001425251688	0.001656444715	0.9969183036
HUMAPOAI1-DONOR-716	EI	EI	0.9774193354	0.006837758527	0.01574290605
HUMAPOBA-NEG-13261	N	N	0.0008323513062	0.0001016194613	0.9990660292
HUMAPOBG-NEG-121	N	N	7.838041432e-05	7.671695321e-05	0.9998449026
HUMAPOCIA-ACCEPTOR-634	IE	IE	7.887024047e-05	0.9707469243	0.02917420542
HUMAPOCII-ACCEPTOR-3131	IE	IE	7.749984552e-05	0.9806836562	0.01923884399
HUMARP450-NEG-2521	N	N	7.674696461e-05	7.73012286e-05	0.9998459518
HUMATCT4-NEG-1561	N	N	0.0008940975934	7.794702222e-05	0.9990279554
HUMATP-NEG-1981	N	N	8.094600689e-05	7.64747438e-05	0.9998425792
HUMATP1A2-ACCEPTOR-21144	IE	IE	0.06228581123	0.9150769553	0.02263723347
HUMATP1A2-DONOR-10208	EI	EI	0.9541196982	0.03324098433	0.01263931751
HUMATP1A2-DONOR-22962	EI	EI	0.9516928877	0.0003243648706	0.0479827474
HUMATPSYB-DONOR-8947	EI	EI	0.9682581887	0.02371526225	0.008026549058
HUMATPSYB-NEG-841	N	IE	7.803802956e-05	0.9430432824	0.05687867959
HUMATPSYB-NEG-9961	N	N	0.0004031468291	0.001627856188	0.997968997
HUMB100DI-NEG-121	N	N	0.002132102413	0.0003017782309	0.9975661194
HUMBNPA-ACCEPTOR-1629	IE	IE	0.0007050279586	0.9743437526	0.02495121944
HUMC1INH-NEG-481	N	N	0.001753126099	0.02826969295	0.9699771809
HUMCATF-DONOR-646	EI	EI	0.9479853215	0.04017273591	0.01184194256
HUMCATR-NEG-1081	N	N	0.000594602895	7.755232494e-05	0.9993278448
HUMCFVII-DONOR-4425	EI	EI	0.9724074505	8.408903951e-05	0.02750846043
HUMCG2A1-NEG-1	N	N	0.0001288619869	0.05352373275	0.9463474053
HUMCN4GEL-NEG-2521	N	N	8.068761286e-05	8.054998106e-05	0.9998387624
HUMCP21OHC-ACCEPTOR-3163	IE	IE	8.095191603e-05	0.9336418459	0.06627720216
HUMCR1-NEG-241	N	N	7.906458457e-05	0.001168118572	0.9987528168
HUMCR1-NEG-4801	N	N	0.3090404106	9.973113658e-05	0.6908598583
HUMCRYGBC-ACCEPTOR-5283	IE	IE	9.66357539e-05	0.9676565142	0.03224685007
HUMCS1-DONOR-1304	EI	EI	0.8834092129	7.639953982e-05	0.1165143876
HUMCYC1A-ACCEPTOR-3281	IE	IE	0.006153786577	0.8793972147	0.1144489987
HUMCYES1-NEG-1501	N	N	0.001160677011	7.983873261e-05	0.9987594843
HUMCYPIIE-DONOR-2972	EI	EI	0.969010896	0.002496987451	0.02849211651
HUMCYPMP-NEG-181	N	N	0.4158645501	0.01058329219	0.5735521577
HUMDAFA-ACCEPTOR-1235	IE	IE	0.0466448826	0.7902157063	0.1631394111
HUMDAFA-NEG-1561	N	N	8.233712225e-05	9.834043744e-05	0.9998193224
HUMDYS-NEG-12961	N	N	9.276477193e-05	7.663379399e-05	0.9998306014
HUMEF1A-DONOR-3546	EI	EI	0.9596364756	0.0002119685898	0.04015155576
HUMELAM1A-NEG-1141	N	N	0.0001872007316	0.00012874885	0.9996840504
HUMERP-DONOR-1653	EI	EI	0.9947309707	9.261063173e-05	0.005176418636
HUMERPA-ACCEPTOR-2273	IE	EI	0.7859158562	0.1965636727	0.01752047113
HUMERPA-DONOR-608	EI	EI	0.9852951271	8.11975686e-05	0.0146236753
HUMFBRG-NEG-2641	N	N	0.06119603952	0.0007777262416	0.9380262342
HUMFMSD-NEG-661	N	N	7.816260849e-05	8.048210355e-05	0.9998413553
HUMFXIIIB-NEG-841	N	EI	0.5778868055	8.073328409e-05	0.4220324612
HUMG0S19B-DONOR-3063	EI	EI	0.9781783323	0.0001826807581	0.0216389869
HUMG3PD-NEG-481	N	N	9.600441343e-05	7.652416568e-05	0.9998274714
HUMGCB-NEG-2281	N	N	0.003138708641	0.0002634044473	0.9965978869
HUMGH-DONOR-1061	EI	EI	0.8901236859	7.640239781e-05	0.1097999117
HUMGHCSA-ACCEPTOR-43393	IE	IE	8.003715639e-05	0.9711356504	0.02878431246
HUMGHCSA-DONOR-13551	EI	EI	0.8667137119	7.641419419e-05	0.1332098739
HUMGIAA-NEG-901	N	N	9.555242295e-05	0.0001899672646	0.9997144803
HUMGLYPL-NEG-1081	N	N	9.178289638e-05	8.056150478e-05	0.9998276556
HUMGPP3A11-NEG-961	N	N	0.0004541526894	0.0003924964079	0.9991533509
HUMGRP78-ACCEPTOR-2145	IE	IE	0.1104184237	0.8518554695	0.03772610684
HUMGSHPXG-ACCEPTOR-968	IE	IE	0.001031607909	0.9491674129	0.04980097917
HUMH19-DONOR-2359	EI	EI	0.9731210919	0.0007181573378	0.02616075076
HUMHBB-NEG-5761	N	N	7.834537181e-05	7.676908619e-05	0.9998448855
HUMHBBAG-NEG-1441	N	N	0.000123687174	0.0001492441727	0.9997270687
HUMHBBGG-DONOR-2241	EI	EI	0.9912983857	0.0009025080852	0.007799106171
HUMHBVINT-NEG-61	N	N	0.0001121921086	9.542671015e-05	0.9997923812
HUMHLADP4-NEG-721	N	N	0.0004504594489	0.0002847475596	0.999264793
HUMHMGCOA-NEG-2101	N	N	0.001608819369	0.004305321153	0.9940858595
HUMHOM4-NEG-841	N	N	0.0001121163681	0.0008290166879	0.9990588669
HUMHPARS1-ACCEPTOR-3750	IE	IE	0.0002668939145	0.9833801199	0.01635298615
HUMHPARS1-DONOR-5547	EI	EI	0.9671626891	0.008875764144	0.02396154673
HUMHPARS1-NEG-4801	N	N	0.008682285383	0.0001235888343	0.9911941258
HUMHPARS2-NEG-6961	N	N	0.0006107197352	9.311700368e-05	0.9992961633
HUMHSDB-NEG-121	N	N	0.0001720889041	0.0001190232992	0.9997088878
HUMHSP90B-DONOR-5188	EI	EI	0.7988529448	8.218670967e-05	0.2010648685
HUMIFNB3-NEG-10201	N	N	0.005352097721	8.27857866e-05	0.9945651165
HUMIFNINI-DONOR-3237	EI	EI	0.9942137599	0.0003476293551	0.005438610786
HUMIGF27-NEG-1	N	N	8.433310123e-05	0.4415612889	0.558354378
HUMIGHAJ-NEG-541	N	N	0.1436487302	7.847519334e-05	0.8562727946
HUMIGHVV2-NEG-841	N	N	7.889688825e-05	8.024657668e-05	0.9998408565
HUMIL2B-ACCEPTOR-500	IE	IE	7.643959726e-05	0.8687650943	0.1311584661
HUMIL2B-DONOR-560	EI	EI	0.9911944137	0.0003179738274	0.008487612472
HUMIL2R-NEG-1	N	N	8.233662597e-05	7.668386119e-05	0.9998409795
HUMIL2RX6-NEG-1	N	N	0.0003195583713	8.640449746e-05	0.9995940371
HUMINCPPS-NEG-3181	N	N	7.847490888e-05	0.0004155076809	0.9995060174
HUMINIFI-NEG-481	N	N	0.0001577195718	0.1399039173	0.8599383631
HUMINSPR-NEG-61	N	N	7.663145896e-05	7.682211748e-05	0.9998465464
HUMIRBPG-ACCEPTOR-6987	IE	IE	0.01071544358	0.9815890177	0.007695538673
HUMIRBPG-ACCEPTOR-8736	IE	IE	0.2087819049	0.7722335209	0.01898457414
HUMIRBPG-DONOR-7130	EI	EI	0.9923171263	0.001102187531	0.006580686161
HUMKAL2-ACCEPTOR-3894	IE	IE	0.0001324814906	0.8841165892	0.1157509293
HUMKERMII-NEG-181	N	N	0.3651974511	7.733789032e-05	0.634725211
HUMKTEP2A-NEG-1441	N	N	0.2138123865	0.000464456517	0.785723157
HUMLDHB1-NEG-2461	N	N	0.0001016128633	0.0003292181725	0.999569169
HUMLDL100-NEG-1381	N	N	0.0002216927419	0.2548661329	0.7449121744
HUMLDLRRL-NEG-2641	N	N	0.000456832973	0.000315630887	0.9992275361
HUMLDLRRL-NEG-7201	N	N	0.0003425409474	0.007283058796	0.9923744003
HUMLHRH-NEG-961	N	N	0.04298512212	0.001294525894	0.955720352
HUMLKHA4-NEG-61	N	N	0.0005269004546	0.3035812714	0.6958918282
HUMMDRA3-NEG-961	N	N	0.000118214494	8.614828149e-05	0.9997956372
HUMMG2-NEG-541	N	N	7.735739189e-05	0.0001033008314	0.9998193418
HUMMH6-DONOR-1225	EI	EI	0.7583301056	8.019812708e-05	0.2415896963
HUMMHA3-NEG-1501	N	N	0.001408820482	0.0002957055605	0.998295474
HUMMHB27B-NEG-1201	N	N	0.0005333457191	9.1306288e-05	0.999375348
HUMMHCP52-ACCEPTOR-1763	IE	IE	0.005699297705	0.9823645529	0.01193614938
HUMMHCP52-DONOR-2344	EI	EI	0.7437869488	0.2267569201	0.02945613108
HUMMHCP52-DONOR-569	EI	EI	0.8552514352	8.616032082e-05	0.1446624045
HUMMHCW1B-ACCEPTOR-882	IE	IE	0.0005566948054	0.945268428	0.05417487715
HUMMHCW1B-DONOR-754	EI	EI	0.9453377028	7.665994928e-05	0.05458563722
HUMMHDOB-ACCEPTOR-4124	IE	IE	0.0003251758393	0.9454127086	0.05426211558
HUMMHDOB-ACCEPTOR-4486	IE	IE	0.001201050797	0.9853147604	0.0134841888
HUMMHDQOB-NEG-1	N	N	0.002499496498	0.0003023285311	0.997198175
HUMMHDRHA-ACCEPTOR-4276	IE	IE	7.804490268e-05	0.9859533652	0.01396858987
HUMMHEA-NEG-2041	N	N	0.0001517201354	9.720350908e-05	0.9997510764
HUMMIS-ACCEPTOR-1697	IE	IE	0.0001035705294	0.8178824274	0.1820140021
HUMMPRCI-NEG-5161	N	N	0.005585218619	0.0003614740192	0.9940533074
HUMMUC18B-NEG-61	N	N	0.0007391180783	7.662787986e-05	0.999184254
HUMMYCC-DONOR-2852	EI	EI	0.9722767027	0.01445135342	0.0132719439
HUMOPS-ACCEPTOR-3783	IE	IE	0.3981993608	0.5776915052	0.02410913401
HUMPAIR1-NEG-1081	N	N	0.0005153259507	0.04267039076	0.9568142833
HUMPEPC1-NEG-901	N	N	0.000808587169	0.0008505768837	0.9983408359
HUMPFKM23-NEG-1621	N	N	0.000152466823	0.02071790088	0.9791296323
HUMPGK2P-NEG-361	N	N	7.65772993e-05	7.731511933e-05	0.9998461076
HUMPKCB1A-NEG-1321	N	N	0.0003046612615	0.0001231121132	0.9995722266
HUMPRP0A-NEG-2161	N	EI	0.5813458644	0.3509560918	0.06769804375
HUMPRPC4B-NEG-541	N	N	7.692474118e-05	8.221849809e-05	0.9998408568
HUMPRPH1-DONOR-1687	EI	EI	0.9850816036	0.002734048594	0.01218434784
HUMPRPH2-DONOR-2660	EI	EI	0.9703359182	0.01620809384	0.01345598801
HUMPSAP-ACCEPTOR-993	IE	IE	0.001488391454	0.9767252722	0.02178633637
HUMRASFA2-NEG-1321	N	N	0.04462553498	0.004747628558	0.9506268365
HUMRASH-ACCEPTOR-2012	IE	IE	0.000859828605	0.9752619131	0.02387825825
HUMRGE-NEG-1801	N	N	0.0001240965298	8.539083808e-05	0.9997905126
HUMRPS14-ACCEPTOR-2108	IE	IE	7.737176214e-05	0.9839954565	0.01592717175
HUMRPS14-NEG-3421	N	N	8.332861356e-05	9.295573912e-05	0.9998237156
HUMRSO5C-NEG-361	N	N	0.003527733969	0.0001722624613	0.9963000036
HUMSAA-NEG-2821	N	N	0.0002829860551	0.0002082302058	0.9995087837
HUMSAA1A-NEG-3901	N	N	0.001694127268	8.374754387e-05	0.9982221252
HUMSHBGA-DONOR-3802	EI	EI	0.5363873833	0.009815046415	0.4537975703
HUMSODA-ACCEPTOR-7572	IE	IE	0.0002692710528	0.9904864686	0.009244260389
HUMSPRO-ACCEPTOR-1827	IE	IE	7.966534259e-05	0.9247440444	0.07517629025
HUMSPRO-DONOR-2585	EI	EI	0.6093871745	0.2712452835	0.1193675419
HUMTGFB-NEG-541	N	N	0.0001250921652	8.173590949e-05	0.9997931719
HUMTKRA-DONOR-2441	EI	EI	0.9809022069	9.704846427e-05	0.01900074467
HUMTNFAB-DONOR-5318	EI	EI	0.9565541056	0.02690069346	0.01654520096
HUMTPA-ACCEPTOR-23573	IE	IE	8.916540137e-05	0.9231413172	0.07676951739
HUMTPA-NEG-27001	N	N	0.0001177101638	7.70226957e-05	0.9998052671
HUMTPAR-NEG-361	N	N	0.001139029781	0.001980554804	0.9968804154
HUMTPO13-NEG-1021	N	N	0.0005227975629	7.714441848e-05	0.999400058
HUMTUBAG-ACCEPTOR-2858	IE	IE	0.0001378136184	0.9323205966	0.06754158974
HUMTUBBM-ACCEPTOR-1265	IE	IE	0.0002906420254	0.9703636747	0.02934568327
HUMUG3PD-NEG-61	N	N	0.0007047960036	0.0002794315699	0.9990157724
HUMVDR-NEG-1441	N	N	0.01203418216	0.005067110336	0.9828987075
HUMVWFA24-NEG-781	N	N	9.763274597e-05	7.656442943e-05	0.9998258028
MACAPOE-NEG-181	N	N	0.001828040095	7.67245988e-05	0.9980952353
MACHBGA1-DONOR-465	EI	EI	0.9912983857	0.0009025080852	0.007799106171
MNKHBD-ACCEPTOR-475	IE	IE	0.0002409555696	0.9851616495	0.01459739497
MNKHBPSBD-NEG-961	N	N	0.2762369133	8.766246446e-05	0.7236754243
ORAHBBPSE-NEG-6661	N	N	9.327629739e-05	7.663821588e-05	0.9998300855
ORAIGECA-DONOR-904	EI	EI	0.995561272	0.001593473406	0.002845254628
